Time (s),Channel 1 (V),Channel 2 (V)
-0.0094839999999999994,-1.0013656750680282,-0.32638192974132108
-0.0094820000000000008,-1.0010330642298209,-0.32971271121916945
-0.0094800000000000006,-1.0003678425534064,-0.33237733640144806
-0.0094780000000000003,-1.0007004533916135,-0.33504196158372679
-0.009476,-0.99970262087699158,-0.33737350861822057
-0.0094739999999999998,-1.0007004533916135,-0.34037121194828412
-0.0094719999999999995,-1.0007004533916135,-0.34336891527834768
-0.0094699999999999993,-1.0007004533916135,-0.34636661860841111
-0.0094680000000000007,-0.99970262087699158,-0.34836508749512018
-0.0094660000000000005,-1.0007004533916135,-0.35136279082518362
-0.0094640000000000002,-1.0007004533916135,-0.35402741600746235
-0.0094619999999999999,-1.000035231715199,-0.35669204118974107
-0.0094599999999999997,-1.0003678425534064,-0.35902358822423486
-0.0094579999999999994,-1.0003678425534064,-0.36202129155429841
-0.0094560000000000009,-1.0003678425534064,-0.36435283858879219
-0.0094540000000000006,-1.000035231715199,-0.36735054191885574
-0.0094520000000000003,-1.0010330642298209,-0.37001516710113436
-0.0094500000000000001,-1.0007004533916135,-0.37267979228341308
-0.0094479999999999998,-1.0007004533916135,-0.3753444174656918
-0.0094459999999999995,-1.0007004533916135,-0.37734288635240076
-0.0094439999999999993,-1.0003678425534064,-0.38034058968246431
-0.0094420000000000007,-1.0003678425534064,-0.38233905856917327
-0.0094400000000000005,-1.0010330642298209,-0.385003683751452
-0.0094380000000000002,-1.0010330642298209,-0.38733523078594578
-0.0094359999999999999,-1.0007004533916135,-0.38999985596822451
-0.0094339999999999997,-1.0007004533916135,-0.39266448115050312
-0.0094319999999999994,-1.000035231715199,-0.39532910633278184
-0.0094299999999999991,-1.0007004533916135,-0.39799373151506057
-0.0094280000000000006,-1.000035231715199,-0.39999220040176953
-0.0094260000000000004,-1.0007004533916135,-0.40232374743626331
-0.0094240000000000001,-1.0010330642298209,-0.40565452891411169
-0.0094219999999999998,-1.0010330642298209,-0.40765299780082076
-0.0094199999999999996,-1.0003678425534064,-0.40965146668752972
-0.0094179999999999993,-1.0003678425534064,-0.41264917001759327
-0.0094160000000000008,-1.0007004533916135,-0.41464763890430223
-0.0094140000000000005,-1.0007004533916135,-0.41697918593879613
-0.0094120000000000002,-1.0007004533916135,-0.41964381112107474
-0.00941,-1.0003678425534064,-0.42197535815556864
-0.0094079999999999997,-1.0007004533916135,-0.42430690519006242
-0.0094059999999999994,-1.0003678425534064,-0.42663845222455632
-0.0094039999999999992,-1.0003678425534064,-0.42930307740683493
-0.0094020000000000006,-1.0003678425534064,-0.43163462444132883
-0.0094000000000000004,-1.0010330642298209,-0.43396617147582262
-0.0093980000000000001,-1.0010330642298209,-0.43696387480588617
-0.0093959999999999998,-1.0010330642298209,-0.43896234369259512
-0.0093939999999999996,-1.0007004533916135,-0.4409608125793042
-0.0093919999999999993,-1.0003678425534064,-0.44329235961379798
-0.0093900000000000008,-1.0003678425534064,-0.44495775035272223
-0.0093880000000000005,-1.0010330642298209,-0.44762237553500084
-0.0093860000000000002,-1.0007004533916135,-0.44995392256949474
-0.009384,-1.0007004533916135,-0.45228546960398852
-0.0093819999999999997,-1.0013656750680282,-0.45461701663848242
-0.0093799999999999994,-1.0013656750680282,-0.4569485636729762
-0.0093779999999999992,-1.0010330642298209,-0.4592801107074701
-0.0093760000000000007,-1.0003678425534064,-0.46161165774196389
-0.0093740000000000004,-1.0010330642298209,-0.46361012662867296
-0.0093720000000000001,-1.0010330642298209,-0.46560859551538192
-0.0093699999999999999,-1.0013656750680282,-0.46794014254987581
-0.0093679999999999996,-1.0013656750680282,-0.4702716895843696
-0.0093659999999999993,-1.0010330642298209,-0.47193708032329384
-0.0093640000000000008,-1.0003678425534064,-0.47493478365335728
-0.0093620000000000005,-1.0010330642298209,-0.47693325254006635
-0.0093600000000000003,-1.0007004533916135,-0.47859864327899049
-0.009358,-1.0016982859062356,-0.48059711216569945
-0.0093559999999999997,-1.0010330642298209,-0.48292865920019334
-0.0093539999999999995,-1.0007004533916135,-0.4849271280869023
-0.0093519999999999992,-1.0007004533916135,-0.48692559697361137
-0.0093500000000000007,-1.0010330642298209,-0.48925714400810516
-0.0093480000000000004,-1.0013656750680282,-0.49125561289481423
-0.0093460000000000001,-1.0020308967444429,-0.49358715992930802
-0.0093439999999999999,-1.0007004533916135,-0.49525255066823226
-0.0093419999999999996,-1.0010330642298209,-0.49758409770272605
-0.0093399999999999993,-1.0016982859062356,-0.49991564473721994
-0.0093380000000000008,-1.0013656750680282,-0.5019141136239289
-0.0093360000000000005,-1.0013656750680282,-0.50391258251063786
-0.0093340000000000003,-1.0010330642298209,-0.50591105139734693
-0.009332,-1.0013656750680282,-0.50824259843184072
-0.0093299999999999998,-1.0010330642298209,-0.50990798917076496
-0.0093279999999999995,-1.0010330642298209,-0.51190645805747392
-0.0093259999999999992,-1.0007004533916135,-0.51390492694418288
-0.0093240000000000007,-1.0003678425534064,-0.51590339583089195
-0.0093220000000000004,-1.0007004533916135,-0.51790186471760091
-0.0093200000000000002,-1.0016982859062356,-0.52023341175209481
-0.0093179999999999999,-1.0016982859062356,-0.52223188063880377
-0.0093159999999999996,-1.0010330642298209,-0.52389727137772801
-0.0093139999999999994,-1.0016982859062356,-0.52556266211665215
-0.0093120000000000008,-1.00236350758265,-0.52756113100336111
-0.0093100000000000006,-1.0016982859062356,-0.52955959989007018
-0.0093080000000000003,-1.0016982859062356,-0.53122499062899431
-0.009306,-1.0016982859062356,-0.53322345951570338
-0.0093039999999999998,-1.0013656750680282,-0.53522192840241234
-0.0093019999999999995,-1.0013656750680282,-0.5372203972891213
-0.0092999999999999992,-1.0013656750680282,-0.5395519443236152
-0.0092980000000000007,-1.0020308967444429,-0.54121733506253933
-0.0092960000000000004,-1.0016982859062356,-0.5432158039492484
-0.0092940000000000002,-1.0013656750680282,-0.54521427283595736
-0.0092919999999999999,-1.0016982859062356,-0.5468796635748816
-0.0092899999999999996,-1.0013656750680282,-0.54854505431380574
-0.0092879999999999994,-1.0016982859062356,-0.55087660134829952
-0.0092860000000000009,-1.0020308967444429,-0.55254199208722377
-0.0092840000000000006,-1.0016982859062356,-0.5542073828261479
-0.0092820000000000003,-1.0016982859062356,-0.5565389298606418
-0.0092800000000000001,-1.0010330642298209,-0.5578712424517811
-0.0092779999999999998,-1.0016982859062356,-0.56020278948627489
-0.0092759999999999995,-1.0020308967444429,-0.56120202392962948
-0.0092739999999999993,-1.0010330642298209,-0.56320049281633844
-0.0092720000000000007,-1.0010330642298209,-0.56486588355526257
-0.0092700000000000005,-1.0016982859062356,-0.56719743058975647
-0.0092680000000000002,-1.0013656750680282,-0.5688628213286806
-0.0092659999999999999,-1.0010330642298209,-0.57052821206760485
-0.0092639999999999997,-1.0020308967444429,-0.5725266809543138
-0.0092619999999999994,-1.0020308967444429,-0.57385899354545311
-0.0092599999999999991,-1.0010330642298209,-0.57552438428437735
-0.0092580000000000006,-1.0010330642298209,-0.57752285317108631
-0.0092560000000000003,-1.0010330642298209,-0.57918824391001056
-0.0092540000000000001,-1.0016982859062356,-0.58118671279671952
-0.0092519999999999998,-1.0013656750680282,-0.58251902538785882
-0.0092499999999999995,-1.0016982859062356,-0.58451749427456789
-0.0092479999999999993,-1.0016982859062356,-0.5858498068657072
-0.0092460000000000007,-1.0010330642298209,-0.58784827575241616
-0.0092440000000000005,-1.0013656750680282,-0.5895136664913404
-0.0092420000000000002,-1.0016982859062356,-0.59084597908247971
-0.0092399999999999999,-1.0010330642298209,-0.59284444796918878
-0.0092379999999999997,-1.0013656750680282,-0.59450983870811291
-0.0092359999999999994,-1.0016982859062356,-0.59617522944703705
-0.0092339999999999992,-1.0020308967444429,-0.59750754203817646
-0.0092320000000000006,-1.0013656750680282,-0.59950601092488542
-0.0092300000000000004,-1.0013656750680282,-0.60117140166380956
-0.0092280000000000001,-1.0013656750680282,-0.60250371425494897
-0.0092259999999999998,-1.0013656750680282,-0.60383602684608828
-0.0092239999999999996,-1.0013656750680282,-0.60583449573279724
-0.0092219999999999993,-1.0010330642298209,-0.60716680832393666
-0.0092200000000000008,-1.0016982859062356,-0.60883219906286079
-0.0092180000000000005,-1.0013656750680282,-0.61049758980178492
